,Reference Security,Bid Price,Ask Price,Mid Price,Cpn,Maturity,Common Eqty / Tot Assets,Debt/EBITDA,EBITDA,Earnings Assets / Int Bear Liab,Debt / Common Equity,BCLASS Level 3,TCE Ratio,Interest Coverage Ratio,Risk-Based Cap Ratio,Lev Ratio to TCE,Tier-1 Ratio,Tot Debt / Tot Capital,PD_1y,reprice,Error %,Issuer Name,Tot Cap (Local Crncy),Is Covered,Is Convertible,Guarantee Type,Guarantor Type,Collat Type,Amt Out,OC Nominal Amt,Total Assets,Total Deposits,Total Expenses to Average Earning Assets
3877,ZQ466568 Corp,101.823,101.996,101.9095,0.5,11/12/2025,4.96724,,,,333.222,Banking,4.25736,,23.3,,19.1,74.4801,0.0079178268214599,101.9095,0.0,Lloyds Banking Group PLC,193625.0,False,False,N.A.,N.A.,SR UNSECURED,1000000000.0,,871269.0,460068.0,
3878,ZQ466568 Corp,101.861,102.091,101.976,0.5,11/12/2025,4.96724,,,,333.222,Banking,4.25736,,23.3,,19.1,74.4801,0.0076999613459279,101.976,0.0,Lloyds Banking Group PLC,193625.0,False,False,N.A.,N.A.,SR UNSECURED,1000000000.0,,871269.0,460068.0,
3879,BH342139 Corp,112.781,112.977,112.879,3.5,04/01/2026,4.96724,,,,333.222,Banking,4.25736,,23.3,,19.1,74.4801,0.0190738426938908,112.879,0.0,Lloyds Banking Group PLC,193625.0,False,False,N.A.,N.A.,SR UNSECURED,1500000000.0,,871269.0,460068.0,
3880,BH342139 Corp,112.77,113.045,112.9075,3.5,04/01/2026,4.96724,,,,333.222,Banking,4.25736,,23.3,,19.1,74.4801,0.0189887964708373,112.9075,0.0,Lloyds Banking Group PLC,193625.0,False,False,N.A.,N.A.,SR UNSECURED,1500000000.0,,871269.0,460068.0,
3881,BH342139 Corp,112.774,113.049,112.9115,3.5,04/01/2026,4.96724,,,,333.222,Banking,4.25736,,23.3,,19.1,74.4801,0.0189768623916795,112.91150000000002,1.2585834671580845e-14,Lloyds Banking Group PLC,193625.0,False,False,N.A.,N.A.,SR UNSECURED,1500000000.0,,871269.0,460068.0,
3882,BH342139 Corp,112.749,113.003,112.876,3.5,04/01/2026,4.96724,,,,333.222,Banking,4.25736,,23.3,,19.1,74.4801,0.0190827965514994,112.87600000000002,1.2589792972112764e-14,Lloyds Banking Group PLC,193625.0,False,False,N.A.,N.A.,SR UNSECURED,1500000000.0,,871269.0,460068.0,
3883,BH342139 Corp,112.744,112.998,112.871,3.5,04/01/2026,4.96724,,,,333.222,Banking,4.25736,,23.3,,19.1,74.4801,0.019097720334968,112.871,1.25903506792728e-14,Lloyds Banking Group PLC,193625.0,False,False,N.A.,N.A.,SR UNSECURED,1500000000.0,,871269.0,460068.0,
3884,BH342139 Corp,112.726,112.979,112.8525,3.5,04/01/2026,4.96724,,,,333.222,Banking,4.25736,,23.3,,19.1,74.4801,0.0191529458072633,112.8525,0.0,Lloyds Banking Group PLC,193625.0,False,False,N.A.,N.A.,SR UNSECURED,1500000000.0,,871269.0,460068.0,
3885,BH342139 Corp,112.725,112.979,112.852,3.5,04/01/2026,4.96724,,,,333.222,Banking,4.25736,,23.3,,19.1,74.4801,0.0191544385509366,112.85200000000005,2.5184940834370682e-14,Lloyds Banking Group PLC,193625.0,False,False,N.A.,N.A.,SR UNSECURED,1500000000.0,,871269.0,460068.0,
3886,BH528873 Corp,111.141,111.49,111.3155,2.375,04/09/2026,3.92626,,,,541.251,Banking,3.92626,,,,19.4,84.4055,0.0074286766936495,111.31549999999996,2.5532571322416023e-14,Lloyds Bank Corporate Markets PLC,23271.0,False,False,N.A.,N.A.,SR UNSECURED,1000000000.0,,92429.0,31098.0,
3887,BH528873 Corp,111.186,111.435,111.3105,2.375,04/09/2026,3.92626,,,,541.251,Banking,3.92626,,,,19.4,84.4055,0.0074436642239461,111.3105,1.2766859114999936e-14,Lloyds Bank Corporate Markets PLC,23271.0,False,False,N.A.,N.A.,SR UNSECURED,1000000000.0,,92429.0,31098.0,
3888,BH528873 Corp,111.16,111.461,111.3105,2.375,04/09/2026,3.92626,,,,541.251,Banking,3.92626,,,,19.4,84.4055,0.0074436642239461,111.3105,1.2766859114999936e-14,Lloyds Bank Corporate Markets PLC,23271.0,False,False,N.A.,N.A.,SR UNSECURED,1000000000.0,,92429.0,31098.0,
3889,BH528873 Corp,111.187,111.39,111.2885,2.375,04/09/2026,3.92626,,,,541.251,Banking,3.92626,,,,19.4,84.4055,0.0075096197030357,111.2885,0.0,Lloyds Bank Corporate Markets PLC,23271.0,False,False,N.A.,N.A.,SR UNSECURED,1000000000.0,,92429.0,31098.0,
3890,BH528873 Corp,111.038,111.386,111.212,2.375,04/09/2026,3.92626,,,,541.251,Banking,3.92626,,,,19.4,84.4055,0.0077390962519645,111.212,0.0,Lloyds Bank Corporate Markets PLC,23271.0,False,False,N.A.,N.A.,SR UNSECURED,1000000000.0,,92429.0,31098.0,
3891,BH528873 Corp,111.158,111.392,111.275,2.375,04/09/2026,3.92626,,,,541.251,Banking,3.92626,,,,19.4,84.4055,0.007550100733481,111.275,0.0,Lloyds Bank Corporate Markets PLC,23271.0,False,False,N.A.,N.A.,SR UNSECURED,1000000000.0,,92429.0,31098.0,
3892,BH528873 Corp,111.128,111.425,111.2765,2.375,04/09/2026,3.92626,,,,541.251,Banking,3.92626,,,,19.4,84.4055,0.0075456025274983,111.2765,0.0,Lloyds Bank Corporate Markets PLC,23271.0,False,False,N.A.,N.A.,SR UNSECURED,1000000000.0,,92429.0,31098.0,
3893,EK937363 Corp,108.473,108.74,108.6065,1.625,06/02/2026,12.0978,2.2702400000000003,7381.9,,294.159,Consumer Non-Cyclical,-15.7409,16.8465,,,,74.0184,0.0043655716571036,108.6065,1.3084718424037239e-14,Eli Lilly & Co,22420.5,False,False,N.A.,N.A.,SR UNSECURED,750000000.0,,46633.1,,
3894,EK937363 Corp,108.478,108.745,108.6115,1.625,06/02/2026,12.0978,2.2702400000000003,7381.9,,294.159,Consumer Non-Cyclical,-15.7409,16.8465,,,,74.0184,0.0043502505791363,108.6115,0.0,Eli Lilly & Co,22420.5,False,False,N.A.,N.A.,SR UNSECURED,750000000.0,,46633.1,,
3895,EK937363 Corp,108.464,108.731,108.5975,1.625,06/02/2026,12.0978,2.2702400000000003,7381.9,,294.159,Consumer Non-Cyclical,-15.7409,16.8465,,,,74.0184,0.0043931519083207,108.59749999999998,1.3085802817930435e-14,Eli Lilly & Co,22420.5,False,False,N.A.,N.A.,SR UNSECURED,750000000.0,,46633.1,,
3896,EK937363 Corp,108.442,108.708,108.575,1.625,06/02/2026,12.0978,2.2702400000000003,7381.9,,294.159,Consumer Non-Cyclical,-15.7409,16.8465,,,,74.0184,0.0044621155392784,108.57500000000002,1.3088514589179834e-14,Eli Lilly & Co,22420.5,False,False,N.A.,N.A.,SR UNSECURED,750000000.0,,46633.1,,
3897,AM817749 Corp,86.8,92.2,89.5,8.0,03/15/2025,-55.8077,3.08651,127.346,,,Communications,-132.582,1.11056,,,,603.096,0.1723311231188098,89.49999999999991,9.526829976671734e-14,Solocal Group,54.881,False,False,N.A.,N.A.,SR SECURED,168454000.0,,494.742,,
3898,AV525113 Corp,107.504,107.76,107.632,2.25,05/13/2025,29.4757,3.34421,914.0,,62.3825,Other Financial,26.1513,6.4539,,,,38.417,0.0110026982435373,107.632,1.3203187449087635e-14,Logicor Financing Sarl,6911.0,False,False,Multiple,Subsidiaries,COMPANY GUARNT,500000000.0,,14439.0,,
3899,AV525113 Corp,107.508,107.764,107.636,2.25,05/13/2025,29.4757,3.34421,914.0,,62.3825,Other Financial,26.1513,6.4539,,,,38.417,0.0109872479615897,107.63599999999998,2.6405393576873912e-14,Logicor Financing Sarl,6911.0,False,False,Multiple,Subsidiaries,COMPANY GUARNT,500000000.0,,14439.0,,
3900,AV525113 Corp,107.501,107.757,107.629,2.25,05/13/2025,29.4757,3.34421,914.0,,62.3825,Other Financial,26.1513,6.4539,,,,38.417,0.0110142864153534,107.62899999999998,1.320355546850942e-14,Logicor Financing Sarl,6911.0,False,False,Multiple,Subsidiaries,COMPANY GUARNT,500000000.0,,14439.0,,
3901,AV525113 Corp,107.497,107.753,107.625,2.25,05/13/2025,29.4757,3.34421,914.0,,62.3825,Other Financial,26.1513,6.4539,,,,38.417,0.0110297379249748,107.625,1.3204046192986763e-14,Logicor Financing Sarl,6911.0,False,False,Multiple,Subsidiaries,COMPANY GUARNT,500000000.0,,14439.0,,
3902,AV525113 Corp,107.48,107.736,107.608,2.25,05/13/2025,29.4757,3.34421,914.0,,62.3825,Other Financial,26.1513,6.4539,,,,38.417,0.0110954146693177,107.608,0.0,Logicor Financing Sarl,6911.0,False,False,Multiple,Subsidiaries,COMPANY GUARNT,500000000.0,,14439.0,,
3903,BK345173 Corp,105.82,106.08,105.95,1.5,07/13/2026,29.4757,3.34421,914.0,,62.3825,Other Financial,26.1513,6.4539,,,,38.417,0.0107117075967053,105.95,0.0,Logicor Financing Sarl,6911.0,False,False,Multiple,Subsidiaries,COMPANY GUARNT,500000000.0,,14439.0,,
3904,BK345173 Corp,105.827,106.087,105.957,1.5,07/13/2026,29.4757,3.34421,914.0,,62.3825,Other Financial,26.1513,6.4539,,,,38.417,0.0106895901906609,105.957,1.3411907391868402e-14,Logicor Financing Sarl,6911.0,False,False,Multiple,Subsidiaries,COMPANY GUARNT,500000000.0,,14439.0,,
3905,BK345173 Corp,105.813,106.073,105.943,1.5,07/13/2026,29.4757,3.34421,914.0,,62.3825,Other Financial,26.1513,6.4539,,,,38.417,0.0107338269287149,105.94299999999998,1.341367972891272e-14,Logicor Financing Sarl,6911.0,False,False,Multiple,Subsidiaries,COMPANY GUARNT,500000000.0,,14439.0,,
3906,BK345173 Corp,105.812,106.072,105.942,1.5,07/13/2026,29.4757,3.34421,914.0,,62.3825,Other Financial,26.1513,6.4539,,,,38.417,0.0107369869905312,105.942,0.0,Logicor Financing Sarl,6911.0,False,False,Multiple,Subsidiaries,COMPANY GUARNT,500000000.0,,14439.0,,
3907,BK345173 Corp,105.783,106.043,105.913,1.5,07/13/2026,29.4757,3.34421,914.0,,62.3825,Other Financial,26.1513,6.4539,,,,38.417,0.0108286458893173,105.913,0.0,Logicor Financing Sarl,6911.0,False,False,Multiple,Subsidiaries,COMPANY GUARNT,500000000.0,,14439.0,,
3908,BM681979 Corp,105.881,106.64,106.2605,2.375,11/27/2025,20.8919,7.4483,1296.0,,198.703,Consumer Non-Cyclical,19.8265,2.76547,,,,66.467,0.0230460890807551,106.2605,1.3373600458497751e-14,Louis Dreyfus Co BV,14523.0,False,False,N.A.,N.A.,SR UNSECURED,650000000.0,,23253.0,,
3909,BM681979 Corp,105.881,106.641,106.261,2.375,11/27/2025,20.8919,7.4483,1296.0,,198.703,Consumer Non-Cyclical,19.8265,2.76547,,,,66.467,0.0230444961575294,106.261,0.0,Louis Dreyfus Co BV,14523.0,False,False,N.A.,N.A.,SR UNSECURED,650000000.0,,23253.0,,
3910,BM681979 Corp,105.877,106.636,106.2565,2.375,11/27/2025,20.8919,7.4483,1296.0,,198.703,Consumer Non-Cyclical,19.8265,2.76547,,,,66.467,0.023058832825755,106.25650000000012,1.2036693513979665e-13,Louis Dreyfus Co BV,14523.0,False,False,N.A.,N.A.,SR UNSECURED,650000000.0,,23253.0,,
3911,BM681979 Corp,105.878,106.626,106.252,2.375,11/27/2025,20.8919,7.4483,1296.0,,198.703,Consumer Non-Cyclical,19.8265,2.76547,,,,66.467,0.0230731703022331,106.25199999999997,2.6749340652791492e-14,Louis Dreyfus Co BV,14523.0,False,False,N.A.,N.A.,SR UNSECURED,650000000.0,,23253.0,,
3912,BM681979 Corp,105.862,106.612,106.237,2.375,11/27/2025,20.8919,7.4483,1296.0,,198.703,Consumer Non-Cyclical,19.8265,2.76547,,,,66.467,0.0231209677291723,106.23700000000012,1.0701246996961137e-13,Louis Dreyfus Co BV,14523.0,False,False,N.A.,N.A.,SR UNSECURED,650000000.0,,23253.0,,
3913,AZ654970 Corp,100.923,101.355,101.139,3.25,01/14/2025,11.2862,5.71978,725.16,,678.9810000000001,Capital Goods,-50.3623,1.02372,,,,87.0652,0.0521389576638863,101.13899999999998,1.4050815921852107e-14,Loxam SAS,4953.8,False,False,Multiple,Subsidiaries,SR SECURED,700000000.0,,5628.3,,
3914,AZ654970 Corp,100.337,101.955,101.146,3.25,01/14/2025,11.2862,5.71978,725.16,,678.9810000000001,Capital Goods,-50.3623,1.02372,,,,87.0652,0.0521095400511143,101.146,0.0,Loxam SAS,4953.8,False,False,Multiple,Subsidiaries,SR SECURED,700000000.0,,5628.3,,
3915,AZ654970 Corp,100.338,101.951,101.1445,3.25,01/14/2025,11.2862,5.71978,725.16,,678.9810000000001,Capital Goods,-50.3623,1.02372,,,,87.0652,0.0521158436053097,101.1445,0.0,Loxam SAS,4953.8,False,False,Multiple,Subsidiaries,SR SECURED,700000000.0,,5628.3,,
3916,AZ654970 Corp,100.938,101.351,101.1445,3.25,01/14/2025,11.2862,5.71978,725.16,,678.9810000000001,Capital Goods,-50.3623,1.02372,,,,87.0652,0.0521158436053097,101.1445,0.0,Loxam SAS,4953.8,False,False,Multiple,Subsidiaries,SR SECURED,700000000.0,,5628.3,,
3917,AZ654970 Corp,100.9,101.35,101.125,3.25,01/14/2025,11.2862,5.71978,725.16,,678.9810000000001,Capital Goods,-50.3623,1.02372,,,,87.0652,0.0521978007298582,101.12500000000004,2.8105522304478623e-14,Loxam SAS,4953.8,False,False,Multiple,Subsidiaries,SR SECURED,700000000.0,,5628.3,,
3918,AZ654970 Corp,100.811,101.646,101.2285,3.25,01/14/2025,11.2862,5.71978,725.16,,678.9810000000001,Capital Goods,-50.3623,1.02372,,,,87.0652,0.051763029183193,101.22849999999995,2.807678611300573e-14,Loxam SAS,4953.8,False,False,Multiple,Subsidiaries,SR SECURED,700000000.0,,5628.3,,
3919,AN021863 Corp,101.825,102.392,102.1085,6.0,04/15/2025,11.2862,5.71978,725.16,,678.9810000000001,Capital Goods,-50.3623,1.02372,,,,87.0652,0.0871275891384494,102.1085,0.0,Loxam SAS,4953.8,False,False,N.A.,N.A.,SR SUBORDINATED,250000000.0,,5628.3,,
3920,AN021863 Corp,101.821,102.391,102.106,6.0,04/15/2025,11.2862,5.71978,725.16,,678.9810000000001,Capital Goods,-50.3623,1.02372,,,,87.0652,0.0871381408547349,102.106,1.3917746964137272e-14,Loxam SAS,4953.8,False,False,N.A.,N.A.,SR SUBORDINATED,250000000.0,,5628.3,,
3921,AN021863 Corp,101.822,102.391,102.1065,6.0,04/15/2025,11.2862,5.71978,725.16,,678.9810000000001,Capital Goods,-50.3623,1.02372,,,,87.0652,0.0871360304845511,102.10649999999998,1.3917678811047294e-14,Loxam SAS,4953.8,False,False,N.A.,N.A.,SR SUBORDINATED,250000000.0,,5628.3,,
3922,AN021863 Corp,101.825,102.391,102.108,6.0,04/15/2025,11.2862,5.71978,725.16,,678.9810000000001,Capital Goods,-50.3623,1.02372,,,,87.0652,0.0871296994547801,102.108,0.0,Loxam SAS,4953.8,False,False,N.A.,N.A.,SR SUBORDINATED,250000000.0,,5628.3,,
3923,AX959426 Corp,100.003,101.183,100.593,2.875,04/15/2026,11.2862,5.71978,725.16,,678.9810000000001,Capital Goods,-50.3623,1.02372,,,,87.0652,0.0493506092302448,100.593,0.0,Loxam SAS,4953.8,False,False,Multiple,Subsidiaries,SR SECURED,300000000.0,,5628.3,,
3924,AX959426 Corp,100.012,101.191,100.6015,2.875,04/15/2026,11.2862,5.71978,725.16,,678.9810000000001,Capital Goods,-50.3623,1.02372,,,,87.0652,0.0493212328928622,100.6015,1.4125887501878208e-14,Loxam SAS,4953.8,False,False,Multiple,Subsidiaries,SR SECURED,300000000.0,,5628.3,,
3925,AX959426 Corp,100.012,101.183,100.5975,2.875,04/15/2026,11.2862,5.71978,725.16,,678.9810000000001,Capital Goods,-50.3623,1.02372,,,,87.0652,0.0493350566216692,100.59750000000004,2.8252898362686956e-14,Loxam SAS,4953.8,False,False,Multiple,Subsidiaries,SR SECURED,300000000.0,,5628.3,,
3926,AZ654971 Corp,102.4,103.456,102.928,3.75,07/15/2026,11.2862,5.71978,725.16,,678.9810000000001,Capital Goods,-50.3623,1.02372,,,,87.0652,0.0542767010885874,102.92799999980564,1.8881902794681971e-10,Loxam SAS,4953.8,False,False,Multiple,Subsidiaries,SR SECURED,450000000.0,,5628.3,,
3927,AZ654971 Corp,101.934,103.456,102.695,3.75,07/15/2026,11.2862,5.71978,725.16,,678.9810000000001,Capital Goods,-50.3623,1.02372,,,,87.0652,0.0550673638231967,102.69500000000004,5.5351690793912086e-14,Loxam SAS,4953.8,False,False,Multiple,Subsidiaries,SR SECURED,450000000.0,,5628.3,,
3928,AZ654971 Corp,102.4,103.454,102.927,3.75,07/15/2026,11.2862,5.71978,725.16,,678.9810000000001,Capital Goods,-50.3623,1.02372,,,,87.0652,0.0542800891946237,102.92699999982914,1.6601214170780154e-10,Loxam SAS,4953.8,False,False,Multiple,Subsidiaries,SR SECURED,450000000.0,,5628.3,,
3929,AZ654971 Corp,102.422,103.453,102.9375,3.75,07/15/2026,11.2862,5.71978,725.16,,678.9810000000001,Capital Goods,-50.3623,1.02372,,,,87.0652,0.0542445163528647,102.93749999958226,4.0582128496231017e-10,Loxam SAS,4953.8,False,False,Multiple,Subsidiaries,SR SECURED,450000000.0,,5628.3,,
3930,AZ654971 Corp,101.956,103.451,102.7035,3.75,07/15/2026,11.2862,5.71978,725.16,,678.9810000000001,Capital Goods,-50.3623,1.02372,,,,87.0652,0.0550384762440262,102.70350000000002,1.3836777437187636e-14,Loxam SAS,4953.8,False,False,Multiple,Subsidiaries,SR SECURED,450000000.0,,5628.3,,
3931,AZ654971 Corp,101.948,103.455,102.7015,3.75,07/15/2026,11.2862,5.71978,725.16,,678.9810000000001,Capital Goods,-50.3623,1.02372,,,,87.0652,0.0550452730233715,102.70149999999998,1.3837046893377411e-14,Loxam SAS,4953.8,False,False,Multiple,Subsidiaries,SR SECURED,450000000.0,,5628.3,,
3932,BH552633 Corp,112.668,113.072,112.87,3.5,04/09/2025,11.8659,5.46964,3865.49,0.104781,629.438,Other Financial,11.1128,,19.2,,19.2,84.7196,0.0097601856217465,112.87000000000002,1.2590462226634183e-14,LeasePlan Corp NV,27343.6,False,False,N.A.,N.A.,SR UNSECURED,500000000.0,,31016.1,,26850.9
3933,BH552633 Corp,112.768,112.966,112.867,3.5,04/09/2025,11.8659,5.46964,3865.49,0.104781,629.438,Other Financial,11.1128,,19.2,,19.2,84.7196,0.0097712065062338,112.867,0.0,LeasePlan Corp NV,27343.6,False,False,N.A.,N.A.,SR UNSECURED,500000000.0,,31016.1,,26850.9
3934,BH552633 Corp,112.772,112.97,112.871,3.5,04/09/2025,11.8659,5.46964,3865.49,0.104781,629.438,Other Financial,11.1128,,19.2,,19.2,84.7196,0.0097565120716746,112.87099999999998,1.25903506792728e-14,LeasePlan Corp NV,27343.6,False,False,N.A.,N.A.,SR UNSECURED,500000000.0,,31016.1,,26850.9
3935,BH552633 Corp,112.664,113.067,112.8655,3.5,04/09/2025,11.8659,5.46964,3865.49,0.104781,629.438,Other Financial,11.1128,,19.2,,19.2,84.7196,0.0097767170802612,112.8655,0.0,LeasePlan Corp NV,27343.6,False,False,N.A.,N.A.,SR UNSECURED,500000000.0,,31016.1,,26850.9
3936,BH552633 Corp,112.753,112.98,112.8665,3.5,04/09/2025,11.8659,5.46964,3865.49,0.104781,629.438,Other Financial,11.1128,,19.2,,19.2,84.7196,0.0097730433544809,112.8665,0.0,LeasePlan Corp NV,27343.6,False,False,N.A.,N.A.,SR UNSECURED,500000000.0,,31016.1,,26850.9
3937,BH552633 Corp,112.735,112.962,112.8485,3.5,04/09/2025,11.8659,5.46964,3865.49,0.104781,629.438,Other Financial,11.1128,,19.2,,19.2,84.7196,0.0098391763938028,112.8485,0.0,LeasePlan Corp NV,27343.6,False,False,N.A.,N.A.,SR UNSECURED,500000000.0,,31016.1,,26850.9
3938,BO084078 Corp,100.26,99.65,99.955,0.25,02/23/2026,11.8659,5.46964,3865.49,0.104781,629.438,Other Financial,11.1128,,19.2,,19.2,84.7196,0.0103253671965274,99.955,0.0,LeasePlan Corp NV,27343.6,False,False,N.A.,N.A.,SR UNSECURED,1000000000.0,,31016.1,,26850.9
3939,BO084078 Corp,100.361,100.542,100.4515,0.25,02/23/2026,11.8659,5.46964,3865.49,0.104781,629.438,Other Financial,11.1128,,19.2,,19.2,84.7196,0.0086675147842748,100.45149999999998,1.4146981095555571e-14,LeasePlan Corp NV,27343.6,False,False,N.A.,N.A.,SR UNSECURED,1000000000.0,,31016.1,,26850.9
3940,BO084078 Corp,100.347,100.599,100.473,0.25,02/23/2026,11.8659,5.46964,3865.49,0.104781,629.438,Other Financial,11.1128,,19.2,,19.2,84.7196,0.0085959728553537,100.473,1.4143953813663375e-14,LeasePlan Corp NV,27343.6,False,False,N.A.,N.A.,SR UNSECURED,1000000000.0,,31016.1,,26850.9
3941,BO084078 Corp,100.333,100.468,100.4005,0.25,02/23/2026,11.8659,5.46964,3865.49,0.104781,629.438,Other Financial,11.1128,,19.2,,19.2,84.7196,0.0088373009489013,100.4005,1.4154167275264571e-14,LeasePlan Corp NV,27343.6,False,False,N.A.,N.A.,SR UNSECURED,1000000000.0,,31016.1,,26850.9
3942,BO084078 Corp,100.249,100.449,100.349,0.25,02/23/2026,11.8659,5.46964,3865.49,0.104781,629.438,Other Financial,11.1128,,19.2,,19.2,84.7196,0.00900886897396,100.349,0.0,LeasePlan Corp NV,27343.6,False,False,N.A.,N.A.,SR UNSECURED,1000000000.0,,31016.1,,26850.9
3943,BO084078 Corp,100.313,100.562,100.4375,0.25,02/23/2026,11.8659,5.46964,3865.49,0.104781,629.438,Other Financial,11.1128,,19.2,,19.2,84.7196,0.0087141112516087,100.4375,0.0,LeasePlan Corp NV,27343.6,False,False,N.A.,N.A.,SR UNSECURED,1000000000.0,,31016.1,,26850.9
3944,BO084078 Corp,100.308,100.563,100.4355,0.25,02/23/2026,11.8659,5.46964,3865.49,0.104781,629.438,Other Financial,11.1128,,19.2,,19.2,84.7196,0.00872076859994,100.4355,0.0,LeasePlan Corp NV,27343.6,False,False,N.A.,N.A.,SR UNSECURED,1000000000.0,,31016.1,,26850.9
3945,BQ507345 Corp,101.715,102.08,101.8975,1.75,07/22/2026,51.2053,,,,87.7529,REITs,51.2052,-1.85949,,,,46.7385,0.0277454036078157,101.89749999999998,1.3946225094042547e-14,Lar Espana Real Estate Socimi SA,1614.02,False,False,N.A.,N.A.,SR UNSECURED,400000000.0,,1678.83,,
3946,BQ507345 Corp,101.722,102.087,101.9045,1.75,07/22/2026,51.2053,,,,87.7529,REITs,51.2052,-1.85949,,,,46.7385,0.027722018048144,101.9045,0.0,Lar Espana Real Estate Socimi SA,1614.02,False,False,N.A.,N.A.,SR UNSECURED,400000000.0,,1678.83,,
3947,BQ507345 Corp,101.706,102.071,101.8885,1.75,07/22/2026,51.2053,,,,87.7529,REITs,51.2052,-1.85949,,,,46.7385,0.0277754739592899,101.88849999999996,2.7894913979893722e-14,Lar Espana Real Estate Socimi SA,1614.02,False,False,N.A.,N.A.,SR UNSECURED,400000000.0,,1678.83,,
3948,BQ507345 Corp,101.677,102.041,101.859,1.75,07/22/2026,51.2053,,,,87.7529,REITs,51.2052,-1.85949,,,,46.7385,0.0278740631656592,101.85899999999997,2.7902992794356912e-14,Lar Espana Real Estate Socimi SA,1614.02,False,False,N.A.,N.A.,SR UNSECURED,400000000.0,,1678.83,,
3949,BQ507345 Corp,102.0,102.043,102.0215,1.75,07/22/2026,51.2053,,,,87.7529,REITs,51.2052,-1.85949,,,,46.7385,0.0273314674313944,102.02149999999344,6.435324787837197e-12,Lar Espana Real Estate Socimi SA,1614.02,False,False,N.A.,N.A.,SR UNSECURED,400000000.0,,1678.83,,
3950,BN677223 Corp,104.0,105.0,104.5,7.25,02/03/2025,0.0,,-1.0268700000000002,,,Other Financial,,-0.3005739999999999,,,,,0.0938133848445362,104.5,0.0,LR Global Holding GmbH,,False,False,Multiple,Subsidiaries,SR SECURED,125000000.0,,308.937,,
3951,BN677223 Corp,103.75,104.75,104.25,7.25,02/03/2025,0.0,,-1.0268700000000002,,,Other Financial,,-0.3005739999999999,,,,,0.0948455268166318,104.25,0.0,LR Global Holding GmbH,,False,False,Multiple,Subsidiaries,SR SECURED,125000000.0,,308.937,,
3952,BO821007 Corp,100.564,100.744,100.654,0.0,04/06/2025,0.43703,4.61102,1131.0,,57.6664,Brokerage Assetmanagers Exchanges,-0.0725601,12.65,,,,34.158,0.0033066362202911,100.65399999999995,2.8237039194074763e-14,Lseg Netherlands BV,6265.0,False,False,Single,Parent,COMPANY GUARNT,500000000.0,,849141.0,,
3953,BO821007 Corp,100.568,100.747,100.6575,0.0,04/06/2025,0.43703,4.61102,1131.0,,57.6664,Brokerage Assetmanagers Exchanges,-0.0725601,12.65,,,,34.158,0.0032921865643614,100.6575,0.0,Lseg Netherlands BV,6265.0,False,False,Single,Parent,COMPANY GUARNT,500000000.0,,849141.0,,
3954,BO821007 Corp,100.561,100.74,100.6505,0.0,04/06/2025,0.43703,4.61102,1131.0,,57.6664,Brokerage Assetmanagers Exchanges,-0.0725601,12.65,,,,34.158,0.0033210865030421,100.65049999999998,1.4119010551564081e-14,Lseg Netherlands BV,6265.0,False,False,Single,Parent,COMPANY GUARNT,500000000.0,,849141.0,,
3955,BO821007 Corp,100.558,100.737,100.6475,0.0,04/06/2025,0.43703,4.61102,1131.0,,57.6664,Brokerage Assetmanagers Exchanges,-0.0725601,12.65,,,,34.158,0.0033334729586325,100.6475,0.0,Lseg Netherlands BV,6265.0,False,False,Single,Parent,COMPANY GUARNT,500000000.0,,849141.0,,
3956,BO821007 Corp,100.54,100.719,100.6295,0.0,04/06/2025,0.43703,4.61102,1131.0,,57.6664,Brokerage Assetmanagers Exchanges,-0.0725601,12.65,,,,34.158,0.0034078013663517,100.6295,0.0,Lseg Netherlands BV,6265.0,False,False,Single,Parent,COMPANY GUARNT,500000000.0,,849141.0,,
3957,BP108974 Corp,100.592,100.726,100.659,0.0,04/22/2025,40.155,,-206.416,,130.097,Government Owned. No Guarantee,39.1768,-5.33108,,,,56.2105,0.0032859940465457,100.65899999999998,2.823563658530684e-14,Royal Schiphol Group NV,8624.67,False,False,Single,Parent,COMPANY GUARNT,300000000.0,,9280.12,,
3958,BP108974 Corp,100.622,100.771,100.6965,0.0,04/22/2025,40.155,,-206.416,,130.097,Government Owned. No Guarantee,39.1768,-5.33108,,,,56.2105,0.0031312185001785,100.6965,0.0,Royal Schiphol Group NV,8624.67,False,False,Single,Parent,COMPANY GUARNT,300000000.0,,9280.12,,
3959,BP108974 Corp,100.592,100.73,100.661,0.0,04/22/2025,40.155,,-206.416,,130.097,Government Owned. No Guarantee,39.1768,-5.33108,,,,56.2105,0.0032777375351899,100.661,0.0,Royal Schiphol Group NV,8624.67,False,False,Single,Parent,COMPANY GUARNT,300000000.0,,9280.12,,
3960,BP108974 Corp,100.585,100.723,100.654,0.0,04/22/2025,40.155,,-206.416,,130.097,Government Owned. No Guarantee,39.1768,-5.33108,,,,56.2105,0.0033066362202911,100.65399999999995,2.8237039194074763e-14,Royal Schiphol Group NV,8624.67,False,False,Single,Parent,COMPANY GUARNT,300000000.0,,9280.12,,
3961,BP108974 Corp,100.584,100.712,100.648,0.0,04/22/2025,40.155,,-206.416,,130.097,Government Owned. No Guarantee,39.1768,-5.33108,,,,56.2105,0.0033314085173819,100.64799999999995,2.8238722508548612e-14,Royal Schiphol Group NV,8624.67,False,False,Single,Parent,COMPANY GUARNT,300000000.0,,9280.12,,
